state,year,month,renewable_generation,consumption,surplus_energy
UTTAR PRADESH,2034,8,36068.65574866135,37882.24838034758,-1813.592631686226
UTTAR PRADESH,2034,9,33673.7769406603,35279.98258085123,-1606.2056401909326
UTTAR PRADESH,2034,10,42498.68050509441,40607.416031400455,1891.2644736939603
UTTAR PRADESH,2034,11,38984.97384069773,36878.34256799233,2106.6312727054
UTTAR PRADESH,2034,12,42162.388116516224,40549.864505911326,1612.5236106049015
UTTAR PRADESH,2035,1,38611.477309968235,40216.266966444025,-1604.789656475791
UTTAR PRADESH,2035,2,40570.8300634532,39236.765139445226,1334.0649240079701
UTTAR PRADESH,2035,3,54815.28501248852,45146.36910555561,9668.91590693291
UTTAR PRADESH,2035,4,35340.74701557924,35898.49229644363,-557.7452808643819
UTTAR PRADESH,2035,5,43327.89891739245,42765.66465924437,562.2342581480774
UTTAR PRADESH,2035,6,34445.821004517325,34379.47138103511,66.3496234822141
UTTAR PRADESH,2035,7,46189.59767287302,43434.71558888255,2754.8820839904674
UTTAR PRADESH,2035,8,44457.17560407178,43773.79675830298,683.378845768799
UTTAR PRADESH,2035,9,27850.792640006053,26243.187023501137,1607.6056165049176
UTTAR PRADESH,2035,10,35966.55173704555,38584.46352725577,-2617.9117902102275
UTTAR PRADESH,2035,11,39015.51658112974,37555.97075431584,1459.5458268139027
UTTAR PRADESH,2035,12,40643.13241007937,40936.40069091185,-293.2682808324714
UTTAR PRADESH,2036,1,45842.1684315713,42917.524832826486,2924.6435987448094
UTTAR PRADESH,2036,2,40137.32210775208,37440.51388857698,2696.8082191750987
UTTAR PRADESH,2036,3,38803.3113795505,38245.82490360272,557.4864759477812
UTTAR PRADESH,2036,4,33543.32359382132,33951.39796736673,-408.07437354540684
UTTAR PRADESH,2036,5,47498.85661785054,45857.51462973243,1641.3419881181112
UTTAR PRADESH,2036,6,38926.26376759192,35639.10482406102,3287.1589435308983
UTTAR PRADESH,2036,7,37996.29106498793,36242.79111877338,1753.4999462145502
UTTAR PRADESH,2036,8,45712.5680264816,49231.050236829884,-3518.4822103482843
UTTAR PRADESH,2036,9,44994.35364699537,44291.68575316613,702.6678938292393
UTTAR PRADESH,2036,10,35246.189530311676,37703.06435275675,-2456.8748224450774
UTTAR PRADESH,2036,11,44380.094937267306,44280.108232186765,99.9867050805409
UTTAR PRADESH,2036,12,50739.63402038864,46671.24655326876,4068.387467119883
UTTAR PRADESH,2037,1,31571.48868811725,33450.076789552426,-1878.588101435174
UTTAR PRADESH,2037,2,38404.21264242763,41220.83558909781,-2816.6229466701793
UTTAR PRADESH,2037,3,43884.95059702599,43627.43226160686,257.5183354191366
UTTAR PRADESH,2037,4,46719.575412195365,46180.82340489925,538.7520072961122
UTTAR PRADESH,2037,5,30644.95427729296,28261.055158412684,2383.8991188802765
UTTAR PRADESH,2037,6,37330.91478339414,37364.73852046096,-33.823737066825174
UTTAR PRADESH,2037,7,40196.98303087589,41267.42343305333,-1070.4404021774433
UTTAR PRADESH,2037,8,44124.78095424538,44926.951431254136,-802.1704770087542
UTTAR PRADESH,2037,9,39517.920633488495,36676.1726266891,2841.7480067993915
UTTAR PRADESH,2037,10,43559.968487473496,39544.74235592738,4015.2261315461183
UTTAR PRADESH,2037,11,56631.026175480554,48452.51419956902,8178.511975911531
UTTAR PRADESH,2037,12,38352.999721729,35154.91401479329,3198.085706935707
UTTAR PRADESH,2038,1,38588.88759143336,34939.25318970473,3649.634401728633
UTTAR PRADESH,2038,2,42448.55760254166,44775.820981549354,-2327.263379007695
UTTAR PRADESH,2038,3,34864.40317498001,33157.854498819135,1706.548676160879
UTTAR PRADESH,2038,4,26493.15971483502,31046.036016481165,-4552.876301646144
UTTAR PRADESH,2038,5,43953.71224997851,41501.05155777163,2452.660692206877
UTTAR PRADESH,2038,6,29053.08999251571,27029.13000453668,2023.959987979029
UTTAR PRADESH,2038,7,49123.06960936942,45775.18313802766,3347.8864713417547
UTTAR PRADESH,2038,8,43829.96828453878,42366.39281810756,1463.5754664312212
UTTAR PRADESH,2038,9,40913.98670873894,39898.286651751856,1015.700056987087
UTTAR PRADESH,2038,10,42324.048806970684,39222.0036409905,3102.045165980181
UTTAR PRADESH,2038,11,21509.196591442953,18816.059272005146,2693.1373194378084
UTTAR PRADESH,2038,12,36667.25339918519,41898.87355906892,-5231.620159883726
UTTAR PRADESH,2039,1,63104.8797698009,58699.37702658065,4405.502743220252
UTTAR PRADESH,2039,2,35901.39498457865,32045.520431956156,3855.874552622494
UTTAR PRADESH,2039,3,46702.340810115704,44676.94176834791,2025.399041767791
UTTAR PRADESH,2039,4,41620.54719992626,41085.89453774326,534.6526621829919
UTTAR PRADESH,2039,5,39512.16672736621,34774.23285989487,4737.933867471334
UTTAR PRADESH,2039,6,41150.97162965472,43341.92676739405,-2190.955137739327
UTTAR PRADESH,2039,7,47414.647736310035,46148.39270504632,1266.2550312637202
UTTAR PRADESH,2039,8,42265.934101330226,41491.72977570357,774.2043256266595
UTTAR PRADESH,2039,9,38216.09600132862,34395.38115114324,3820.714850185371
UTTAR PRADESH,2039,10,37704.2472006285,36254.692866541394,1449.5543340871052
UTTAR PRADESH,2039,11,41877.52467570579,40027.089735376765,1850.4349403290223
UTTAR PRADESH,2039,12,41477.89123935702,38853.61177599958,2624.2794633574345
UTTAR PRADESH,2040,1,45463.56130343609,43452.485340087325,2011.0759633487562
UTTAR PRADESH,2040,2,35554.33845865664,33291.23249235514,2263.1059663014967
UTTAR PRADESH,2040,3,29444.02637867136,31676.99202425526,-2232.9656455839054
UTTAR PRADESH,2040,4,44746.97041181217,43800.99954274866,945.9708690635127
UTTAR PRADESH,2040,5,35114.781904576164,30454.26718159075,4660.514722985412
UTTAR PRADESH,2040,6,44159.51470089618,39354.01515093641,4805.499549959768
UTTAR PRADESH,2040,7,34044.470065534806,33429.85926105617,614.6108044786328
UTTAR PRADESH,2040,8,36941.11426798465,39139.945106348656,-2198.8308383640033
UTTAR PRADESH,2040,9,39395.41996827698,41427.218267903896,-2031.798299626918
UTTAR PRADESH,2040,10,48600.90482346421,42263.02778029482,6337.877043169393
UTTAR PRADESH,2040,11,41503.06775654335,39090.07932542893,2412.9884311144197
UTTAR PRADESH,2040,12,37457.713847160805,34494.4339729109,2963.2798742499062
UTTAR PRADESH,2041,1,46584.75616092865,43771.474233866815,2813.281927061841
UTTAR PRADESH,2041,2,32095.9420792549,33733.1450067212,-1637.2029274662968
UTTAR PRADESH,2041,3,30490.13991730307,32847.401949517065,-2357.262032213992
UTTAR PRADESH,2041,4,39710.43100038796,36339.07401513377,3371.35698525419
UTTAR PRADESH,2041,5,48042.91929801206,44179.34907910891,3863.570218903148
UTTAR PRADESH,2041,6,39354.69151468373,38077.28987344604,1277.4016412376866
UTTAR PRADESH,2041,7,37397.451849252684,37136.34199092484,261.10985832784655
UTTAR PRADESH,2041,8,37075.874007372506,35501.24758477521,1574.6264225972957
UTTAR PRADESH,2041,9,41301.449353315744,38273.08405315642,3028.3653001593266
UTTAR PRADESH,2041,10,37541.13595395336,30609.26979201321,6931.86616194015
UTTAR PRADESH,2041,11,37925.184464459584,36426.36737889608,1498.8170855634985
UTTAR PRADESH,2041,12,37827.94951537927,37559.020307818726,268.92920756053735
UTTAR PRADESH,2042,1,27316.027127169848,25793.15670376428,1522.8704234055663
UTTAR PRADESH,2042,2,29853.855661842652,28721.51141228983,1132.3442495528225
UTTAR PRADESH,2042,3,39823.15477807849,44567.528349273925,-4744.373571195434
UTTAR PRADESH,2042,4,45389.638675648355,48151.429589610634,-2761.790913962281
UTTAR PRADESH,2042,5,45686.704315390634,45165.76552709789,520.9387882927485
UTTAR PRADESH,2042,6,44297.68570104148,38264.56824243555,6033.1174586059315
UTTAR PRADESH,2042,7,37184.65102187386,36197.45296026114,987.1980616127236
UTTAR PRADESH,2042,8,40150.74616602148,33852.815114620455,6297.931051401029
UTTAR PRADESH,2042,9,36091.59773896612,32024.15173855725,4067.4460004088687
UTTAR PRADESH,2042,10,32769.554144019916,34689.952981773655,-1920.3988377537391
WEST BENGAL,2020,1,41494.60092204294,35279.21377902402,6215.387143018917
WEST BENGAL,2020,2,34480.66332956887,35650.807985254294,-1170.1446556854207
WEST BENGAL,2020,3,42603.628240099024,45361.66536705678,-2758.0371269577586
WEST BENGAL,2020,4,30269.97748861839,31106.238941597978,-836.261452979586
WEST BENGAL,2020,5,25367.553247707816,26391.22885926311,-1023.6756115552935
WEST BENGAL,2020,6,28649.410860372464,27807.030857190413,842.3800031820475
WEST BENGAL,2020,7,28597.565747793735,26644.136940117376,1953.4288076763578
WEST BENGAL,2020,8,38961.78334458487,41073.15163433192,-2111.3682897470567
WEST BENGAL,2020,9,41203.22235541499,41969.452591006775,-766.2302355917891
WEST BENGAL,2020,10,44818.111910754356,43359.00904105787,1459.1028696964827
WEST BENGAL,2020,11,30730.707404352932,33884.55236482172,-3153.844960468791
WEST BENGAL,2020,12,36707.46126841212,34387.54937395092,2319.911894461199
WEST BENGAL,2021,1,36666.677758513724,34346.95523579494,2319.7225227187837
WEST BENGAL,2021,2,37132.83439657175,34110.15406061047,3022.680335961284
WEST BENGAL,2021,3,43302.53899903445,40531.13263090757,2771.406368126879
WEST BENGAL,2021,4,43745.394868208634,43987.55086664178,-242.15599843314953
WEST BENGAL,2021,5,46910.3987940067,46143.03447268859,767.3643213181149
WEST BENGAL,2021,6,37091.91471809464,27601.71575122944,9490.198966865199
WEST BENGAL,2021,7,32108.719706262422,35842.3584107585,-3733.6387044960784
WEST BENGAL,2021,8,35590.46490267328,37072.80647523504,-1482.3415725617588
WEST BENGAL,2021,9,39329.78451545054,42052.213175971236,-2722.4286605206953
WEST BENGAL,2021,10,45818.88300161644,43323.04549685892,2495.837504757532
WEST BENGAL,2021,11,38148.374832683556,37230.4707751931,917.9040574904542
WEST BENGAL,2021,12,38782.27592967001,40140.54063587835,-1358.264706208344
WEST BENGAL,2022,1,47504.65236989963,43696.898401087165,3807.7539688124675
WEST BENGAL,2022,2,42047.97227651555,38899.927354142856,3148.044922372702
WEST BENGAL,2022,3,38402.924525131326,38739.13351109511,-336.2089859637898
WEST BENGAL,2022,4,36548.888893953845,34406.8688027798,2142.02009117404
WEST BENGAL,2022,5,52884.1083234539,49282.74274715405,3601.365576299844
WEST BENGAL,2022,6,50809.297876946825,44172.445368330154,6636.85250861667
WEST BENGAL,2022,7,33276.90742284738,32820.21857930173,456.6888435456495
WEST BENGAL,2022,8,39545.19728472812,40805.8476055072,-1260.6503207790802
WEST BENGAL,2022,9,50568.37239615077,43919.56447362896,6648.807922521811
WEST BENGAL,2022,10,35292.93142402266,36353.04298985481,-1060.111565832151
WEST BENGAL,2022,11,36906.82342265818,38073.129769228915,-1166.3063465707417
WEST BENGAL,2022,12,27576.18364045448,30326.1482899578,-2749.9646495033217
WEST BENGAL,2023,1,33534.223429332975,30043.845446289288,3490.3779830436883
WEST BENGAL,2023,2,45328.07691999685,37913.01751476576,7415.059405231093
WEST BENGAL,2023,3,39343.80293165687,42052.373812563,-2708.570880906128
WEST BENGAL,2023,4,38531.02399306237,36761.081753676124,1769.9422393862465
WEST BENGAL,2023,5,35331.806384246454,37467.2736428235,-2135.4672585770472
WEST BENGAL,2023,6,46256.75491772829,45542.09540032274,714.6595174055526
WEST BENGAL,2023,7,45885.10045816942,42451.04621271853,3434.0542454508914
WEST BENGAL,2023,8,57866.65499963773,56408.98669011919,1457.6683095185342
WEST BENGAL,2023,9,38668.96811243227,37726.01252542346,942.9555870088071
WEST BENGAL,2023,10,36631.758136879005,34003.85994932501,2627.898187554001
WEST BENGAL,2023,11,49211.70275582057,40746.9006021865,8464.802153634062
WEST BENGAL,2023,12,44654.79746635885,41832.86123370263,2821.936232656214
WEST BENGAL,2024,1,29739.132408462203,35010.137818679104,-5271.005410216903
WEST BENGAL,2024,2,51777.822122555976,44769.440180264115,7008.381942291864
WEST BENGAL,2024,3,49699.28126807614,45026.31115966137,4672.970108414778
WEST BENGAL,2024,4,40597.864108214155,39004.96570248364,1592.8984057305106
WEST BENGAL,2024,5,39426.8103064729,41364.85248010566,-1938.0421736327626
WEST BENGAL,2024,6,39652.27782450778,35795.686952425676,3856.590872082099
WEST BENGAL,2024,7,35212.60710688327,35611.82274408321,-399.21563719994697
WEST BENGAL,2024,8,47487.80823163492,42358.25677342132,5129.5514582136
WEST BENGAL,2024,9,38361.43202861631,41895.973888191795,-3534.5418595754827
WEST BENGAL,2024,10,46731.96069728324,42568.618991272655,4163.3417060105885
WEST BENGAL,2024,11,50507.32185611219,45450.79657841069,5056.525277701499
WEST BENGAL,2024,12,36583.72012142924,34895.17989358189,1688.540227847359
WEST BENGAL,2025,1,49693.04960635827,44788.402672627686,4904.646933730588
WEST BENGAL,2025,2,31673.95656685973,30855.349976585952,818.6065902737819
WEST BENGAL,2025,3,40749.3746327966,38092.492243685636,2656.8823891109614
WEST BENGAL,2025,4,32922.47724466967,31435.857384946845,1486.6198597228251
WEST BENGAL,2025,5,45975.14526689531,41492.81236046492,4482.332906430388
WEST BENGAL,2025,6,44161.05601813935,47303.64258700011,-3142.5865688607596
WEST BENGAL,2025,7,53776.71048283252,57169.84403389839,-3393.1335510658814
WEST BENGAL,2025,8,26349.769587435796,32714.347015773594,-6364.577428337796
WEST BENGAL,2025,9,35531.437945212914,33725.484740774315,1805.9532044385978
WEST BENGAL,2025,10,33164.29958064943,33993.939655341004,-829.6400746915805
WEST BENGAL,2025,11,45498.08376073307,43824.229192558574,1673.8545681744977
WEST BENGAL,2025,12,43186.9002560914,44646.451978014295,-1459.5517219228914
WEST BENGAL,2026,1,36258.665372966345,36920.328351218945,-661.6629782526059
WEST BENGAL,2026,2,27501.337618106456,25228.185805040073,2273.1518130663835
WEST BENGAL,2026,3,33167.93519164175,34625.91929048669,-1457.9840988449337
WEST BENGAL,2026,4,39711.9153068378,40809.38771135533,-1097.47240451753
WEST BENGAL,2026,5,36406.06414057394,35082.95148418653,1323.1126563874036
WEST BENGAL,2026,6,42129.707887667966,38688.255070995714,3441.452816672254
WEST BENGAL,2026,7,36854.82026625528,35776.24426600856,1078.5760002467239
WEST BENGAL,2026,8,32561.516664343046,31963.235026858885,598.2816374841593
WEST BENGAL,2026,9,39621.514736574725,39381.25784072369,240.25689585103856
WEST BENGAL,2026,10,50601.58934398641,45113.825956709195,5487.76338727721
WEST BENGAL,2026,11,37480.77736682137,35536.15313204526,1944.6242347761063
WEST BENGAL,2026,12,42806.32631920666,44053.04828060427,-1246.7219613976135
WEST BENGAL,2027,1,32531.079582719878,31657.107737819828,873.9718449000472
WEST BENGAL,2027,2,31717.478856803173,31523.010562449745,194.46829435342687
WEST BENGAL,2027,3,35619.89116141426,35596.434421604565,23.456739809697638
WEST BENGAL,2027,4,52400.571578741066,50658.72206381729,1741.8495149237797
WEST BENGAL,2027,5,35689.66886476291,37108.838208822315,-1419.1693440593974
WEST BENGAL,2027,6,47161.23145701443,42533.76714985477,4627.46430715966
WEST BENGAL,2027,7,55767.47366899663,49543.6837637089,6223.7899052877365
WEST BENGAL,2027,8,32842.857741041036,33867.86412015753,-1025.0063791164953
WEST BENGAL,2027,9,30392.0877413176,34730.070016477934,-4337.982275160331
WEST BENGAL,2027,10,33832.0719861666,29758.661434175043,4073.4105519915556
WEST BENGAL,2027,11,39854.469998386725,33122.42226522851,6732.047733158215
WEST BENGAL,2027,12,43655.196242173624,39963.62121999915,3691.575022174475
WEST BENGAL,2028,1,43993.10651943386,39730.757304783096,4262.34921465076
WEST BENGAL,2028,2,28440.148118240664,34313.30048940596,-5873.152371165296
WEST BENGAL,2028,3,37925.60925075111,37369.924542135275,555.684708615835
WEST BENGAL,2028,4,38855.406232184,40302.82154448023,-1447.4153122962296
WEST BENGAL,2028,5,40050.529486072264,41470.2218609175,-1419.6923748452352
WEST BENGAL,2028,6,38538.89455930783,40158.38256230334,-1619.4880029955125
WEST BENGAL,2028,7,46836.06224448615,48082.91783386778,-1246.8555893816276
WEST BENGAL,2028,8,35642.172423196855,38301.42298632168,-2659.2505631248314
WEST BENGAL,2028,9,37281.68573130032,32336.635916883504,4945.049814416819
WEST BENGAL,2028,10,38120.221172004,39336.292479805015,-1216.0713078010147
WEST BENGAL,2028,11,44446.23001048879,38153.72378289523,6292.5062275935625
WEST BENGAL,2028,12,33133.71012493428,32608.109211497605,525.6009134366739
WEST BENGAL,2029,1,48342.85649625394,47509.45935230145,833.3971439524892
WEST BENGAL,2029,2,42417.4290309773,40375.197155878486,2042.2318750988084
WEST BENGAL,2029,3,46614.92646512084,45007.5404162977,1607.386048823139
WEST BENGAL,2029,4,35974.06355919048,36330.64343725207,-356.57987806158553
WEST BENGAL,2029,5,39113.4957371572,35591.83312105406,3521.662616103149
WEST BENGAL,2029,6,44755.605710082775,44834.25196801377,-78.64625793099833
WEST BENGAL,2029,7,46037.88220210687,46153.085096845745,-115.20289473887641
WEST BENGAL,2029,8,40289.71213566223,42615.32520075181,-2325.613065089582
WEST BENGAL,2029,9,43104.39808620866,38717.44386468992,4386.9542215187375
WEST BENGAL,2029,10,40147.6750675133,40406.18035364585,-258.5052861325459
WEST BENGAL,2029,11,45817.08720598694,42635.497604693315,3181.589601293623
WEST BENGAL,2029,12,39025.33351842992,39444.982795366865,-419.64927693694375
WEST BENGAL,2030,1,39753.39876672332,34877.6709411122,4875.727825611124
WEST BENGAL,2030,2,39164.29244679615,36007.79146110669,3156.500985689467
WEST BENGAL,2030,3,38189.40285532832,36621.67556980097,1567.727285527346
WEST BENGAL,2030,4,33174.46839247455,35240.42755533944,-2065.9591628648923
WEST BENGAL,2030,5,39206.32208632062,33257.71186233726,5948.610223983362
WEST BENGAL,2030,6,42268.72893691786,38875.91245501523,3392.8164819026356
WEST BENGAL,2030,7,45610.7474075369,40366.538676669705,5244.208730867201
WEST BENGAL,2030,8,44555.39102943203,42369.48351902707,2185.9075104049666
WEST BENGAL,2030,9,38754.81713247916,36941.90605772846,1812.9110747506973
WEST BENGAL,2030,10,54824.06441803732,46504.43617297908,8319.628245058237
WEST BENGAL,2030,11,31429.081765586343,31411.118240726424,17.963524859920597
WEST BENGAL,2030,12,41302.04435711002,44442.726937034335,-3140.682579924317
WEST BENGAL,2031,1,51227.91117323411,46847.38536027474,4380.5258129593685
WEST BENGAL,2031,2,33217.009041272395,34661.78795942115,-1444.778918148752
